Date,Close
10/04/2014 16:00:00,4.6
11/04/2014 16:00:00,4.53
14/04/2014 16:00:00,4.58
15/04/2014 16:00:00,4.61
16/04/2014 16:00:00,4.62
17/04/2014 16:00:00,4.64
21/04/2014 16:00:00,4.68
22/04/2014 16:00:00,4.72
23/04/2014 16:00:00,4.77
24/04/2014 16:00:00,4.82
25/04/2014 16:00:00,4.68
28/04/2014 16:00:00,4.66
29/04/2014 16:00:00,4.67
30/04/2014 16:00:00,4.62
01/05/2014 16:00:00,4.64
02/05/2014 16:00:00,4.61
05/05/2014 16:00:00,4.66
06/05/2014 16:00:00,4.56
07/05/2014 16:00:00,4.57
08/05/2014 16:00:00,4.63
09/05/2014 16:00:00,4.51
12/05/2014 16:00:00,4.64
13/05/2014 16:00:00,4.57
14/05/2014 16:00:00,4.53
15/05/2014 16:00:00,4.5
16/05/2014 16:00:00,4.49
19/05/2014 16:00:00,4.64
20/05/2014 16:00:00,4.56
21/05/2014 16:00:00,4.56
22/05/2014 16:00:00,4.58
23/05/2014 16:00:00,4.62
27/05/2014 16:00:00,4.71
28/05/2014 16:00:00,4.75
29/05/2014 16:00:00,4.74
30/05/2014 16:00:00,4.75
02/06/2014 16:00:00,4.74
03/06/2014 16:00:00,4.72
04/06/2014 16:00:00,4.72
05/06/2014 16:00:00,4.74
06/06/2014 16:00:00,4.76
09/06/2014 16:00:00,4.76
10/06/2014 16:00:00,4.79
11/06/2014 16:00:00,4.85
12/06/2014 16:00:00,4.88
13/06/2014 16:00:00,4.89
16/06/2014 16:00:00,4.87
17/06/2014 16:00:00,4.9
18/06/2014 16:00:00,4.9
19/06/2014 16:00:00,4.78
20/06/2014 16:00:00,4.73
23/06/2014 16:00:00,4.68
24/06/2014 16:00:00,4.61
25/06/2014 16:00:00,4.65
26/06/2014 16:00:00,4.59
27/06/2014 16:00:00,4.6
30/06/2014 16:00:00,4.64
01/07/2014 16:00:00,4.69
02/07/2014 16:00:00,4.67
03/07/2014 16:00:00,4.71
07/07/2014 16:00:00,4.68
08/07/2014 16:00:00,4.64
09/07/2014 16:00:00,4.78
10/07/2014 16:00:00,4.75
11/07/2014 16:00:00,4.76
14/07/2014 16:00:00,4.82
15/07/2014 16:00:00,4.84
16/07/2014 16:00:00,4.84
17/07/2014 16:00:00,4.83
18/07/2014 16:00:00,4.61
21/07/2014 16:00:00,4.64
22/07/2014 16:00:00,4.62
23/07/2014 16:00:00,4.52
24/07/2014 16:00:00,4.53
25/07/2014 16:00:00,4.45
28/07/2014 16:00:00,4.43
29/07/2014 16:00:00,4.45
30/07/2014 16:00:00,4.52
31/07/2014 16:00:00,4.38
01/08/2014 16:00:00,4.42
04/08/2014 16:00:00,4.41
05/08/2014 16:00:00,4.42
06/08/2014 16:00:00,4.41
07/08/2014 16:00:00,4.37
08/08/2014 16:00:00,4.75
11/08/2014 16:00:00,4.72
12/08/2014 16:00:00,4.72
13/08/2014 16:00:00,4.75
14/08/2014 16:00:00,4.7
15/08/2014 16:00:00,4.76
18/08/2014 16:00:00,4.83
19/08/2014 16:00:00,4.84
20/08/2014 16:00:00,4.81
21/08/2014 16:00:00,4.77
22/08/2014 16:00:00,4.77
25/08/2014 16:00:00,4.78
26/08/2014 16:00:00,4.86
27/08/2014 16:00:00,4.81
28/08/2014 16:00:00,4.85
29/08/2014 16:00:00,4.86
02/09/2014 16:00:00,4.87
03/09/2014 16:00:00,4.92
04/09/2014 16:00:00,5.01
05/09/2014 16:00:00,4.99
08/09/2014 16:00:00,4.95
09/09/2014 16:00:00,4.89
10/09/2014 16:00:00,4.9
11/09/2014 16:00:00,4.85
12/09/2014 16:00:00,4.78
15/09/2014 16:00:00,4.72
16/09/2014 16:00:00,4.78
17/09/2014 16:00:00,4.79
18/09/2014 16:00:00,4.86
19/09/2014 16:00:00,4.77
22/09/2014 16:00:00,4.72
23/09/2014 16:00:00,4.7
24/09/2014 16:00:00,4.73
25/09/2014 16:00:00,4.63
26/09/2014 16:00:00,4.64
29/09/2014 16:00:00,4.63
30/09/2014 16:00:00,4.61
01/10/2014 16:00:00,4.57
02/10/2014 16:00:00,4.55
03/10/2014 16:00:00,4.56
06/10/2014 16:00:00,4.53
07/10/2014 16:00:00,4.48
08/10/2014 16:00:00,4.57
09/10/2014 16:00:00,4.48
10/10/2014 16:00:00,4.21
13/10/2014 16:00:00,4.2
14/10/2014 16:00:00,4.29
15/10/2014 16:00:00,4.36
16/10/2014 16:00:00,4.36
17/10/2014 16:00:00,4.36
20/10/2014 16:00:00,4.39
21/10/2014 16:00:00,4.58
22/10/2014 16:00:00,4.47
23/10/2014 16:00:00,4.57
24/10/2014 16:00:00,4.62
27/10/2014 16:00:00,4.62
28/10/2014 16:00:00,4.73
29/10/2014 16:00:00,4.7
30/10/2014 16:00:00,4.67
31/10/2014 16:00:00,4.89
03/11/2014 16:00:00,4.97
04/11/2014 16:00:00,5.03
05/11/2014 16:00:00,5.03
06/11/2014 16:00:00,5.06
07/11/2014 16:00:00,4.95
10/11/2014 16:00:00,5.01
11/11/2014 16:00:00,4.95
12/11/2014 16:00:00,4.91
13/11/2014 16:00:00,4.89
14/11/2014 16:00:00,4.95
17/11/2014 16:00:00,4.92
18/11/2014 16:00:00,5.04
19/11/2014 16:00:00,5
20/11/2014 16:00:00,5.09
21/11/2014 16:00:00,5.11
24/11/2014 16:00:00,5.15
25/11/2014 16:00:00,5.14
26/11/2014 16:00:00,5.23
28/11/2014 16:00:00,5.24
01/12/2014 16:00:00,5.15
02/12/2014 16:00:00,5.15
03/12/2014 16:00:00,5.29
04/12/2014 16:00:00,5.24
05/12/2014 16:00:00,5.27
08/12/2014 16:00:00,5.2
09/12/2014 16:00:00,5.18
10/12/2014 16:00:00,5.07
11/12/2014 16:00:00,5.07
12/12/2014 16:00:00,4.91
15/12/2014 16:00:00,4.89
16/12/2014 16:00:00,4.84
17/12/2014 16:00:00,5.04
18/12/2014 16:00:00,5.06
19/12/2014 16:00:00,5.11
22/12/2014 16:00:00,5.2
23/12/2014 16:00:00,5.16
24/12/2014 16:00:00,5.14
26/12/2014 16:00:00,5.15
29/12/2014 16:00:00,5.14
30/12/2014 16:00:00,5.09
31/12/2014 16:00:00,5.01
02/01/2015 16:00:00,5.03
05/01/2015 16:00:00,4.95
06/01/2015 16:00:00,4.8
07/01/2015 16:00:00,4.78
08/01/2015 16:00:00,4.97
09/01/2015 16:00:00,4.99
12/01/2015 16:00:00,4.92
13/01/2015 16:00:00,4.91
14/01/2015 16:00:00,4.93
15/01/2015 16:00:00,4.9
16/01/2015 16:00:00,4.99
20/01/2015 16:00:00,5.01
21/01/2015 16:00:00,5.08
22/01/2015 16:00:00,5.16
23/01/2015 16:00:00,5.18
26/01/2015 16:00:00,5.15
27/01/2015 16:00:00,4.91
28/01/2015 16:00:00,4.83
29/01/2015 16:00:00,4.95
30/01/2015 16:00:00,4.8
02/02/2015 16:00:00,4.91
03/02/2015 16:00:00,5.03
04/02/2015 16:00:00,5.04
05/02/2015 16:00:00,5.12
06/02/2015 16:00:00,5.1
09/02/2015 16:00:00,5.1
10/02/2015 16:00:00,5.24
11/02/2015 16:00:00,5.2
12/02/2015 16:00:00,5.58
13/02/2015 16:00:00,5.58
17/02/2015 16:00:00,5.59
18/02/2015 16:00:00,5.53
19/02/2015 16:00:00,5.54
20/02/2015 16:00:00,5.58
23/02/2015 16:00:00,5.54
24/02/2015 16:00:00,5.58
25/02/2015 16:00:00,5.54
26/02/2015 16:00:00,5.55
27/02/2015 16:00:00,5.52
02/03/2015 16:00:00,5.65
03/03/2015 16:00:00,5.55
04/03/2015 16:00:00,5.61
05/03/2015 16:00:00,5.72
06/03/2015 16:00:00,5.64
09/03/2015 16:00:00,5.65
10/03/2015 16:00:00,5.75
11/03/2015 16:00:00,5.72
12/03/2015 16:00:00,5.67
13/03/2015 16:00:00,5.68
16/03/2015 16:00:00,5.74
17/03/2015 16:00:00,5.81
18/03/2015 16:00:00,5.72
19/03/2015 16:00:00,5.8
20/03/2015 16:00:00,5.87
23/03/2015 16:00:00,5.68
24/03/2015 16:00:00,5.6
25/03/2015 16:00:00,5.26
26/03/2015 16:00:00,5.24
27/03/2015 16:00:00,5.35
30/03/2015 16:00:00,5.37
31/03/2015 16:00:00,5.23
01/04/2015 16:00:00,5.25
02/04/2015 16:00:00,5.27
06/04/2015 16:00:00,5.42
07/04/2015 16:00:00,5.47
08/04/2015 16:00:00,5.51
09/04/2015 16:00:00,5.63
10/04/2015 16:00:00,5.69
13/04/2015 16:00:00,5.64
14/04/2015 16:00:00,5.59
15/04/2015 16:00:00,5.66
16/04/2015 16:00:00,5.62
17/04/2015 16:00:00,5.55
20/04/2015 16:00:00,5.52
21/04/2015 16:00:00,5.51
22/04/2015 16:00:00,5.58
23/04/2015 16:00:00,5.56
24/04/2015 16:00:00,5.51
27/04/2015 16:00:00,5.55
28/04/2015 16:00:00,5.58
29/04/2015 16:00:00,5.54
30/04/2015 16:00:00,5.55
01/05/2015 16:00:00,5.69
04/05/2015 16:00:00,5.65
05/05/2015 16:00:00,5.51
06/05/2015 16:00:00,5.53
07/05/2015 16:00:00,5.62
08/05/2015 16:00:00,5.21
11/05/2015 16:00:00,5.16
12/05/2015 16:00:00,5.21
13/05/2015 16:00:00,5.24
14/05/2015 16:00:00,5.32
15/05/2015 16:00:00,5.33
18/05/2015 16:00:00,5.32
19/05/2015 16:00:00,5.26
20/05/2015 16:00:00,5.26
21/05/2015 16:00:00,5.22
22/05/2015 16:00:00,5.22
26/05/2015 16:00:00,5.18
27/05/2015 16:00:00,5.46
28/05/2015 16:00:00,5.54
29/05/2015 16:00:00,5.53
